2014-04-05 19:07:59,699 [17] INFO  Umbraco.Core.PluginManager - [Thread 1] Determining hash of code files on disk
2014-04-05 19:09:34,703 [9] INFO  Umbraco.Core.ApplicationContext - [Thread 13] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:12,008 [9] INFO  Umbraco.Core.UmbracoApplicationBase - [Thread 10] Application shutdown. Reason: BinDirChangeOrDirectoryRename
2014-04-05 19:10:37,091 [16] INFO  Umbraco.Core.PluginManager - [Thread 15] Determining hash of code files on disk
2014-04-05 19:10:37,116 [16] INFO  Umbraco.Core.PluginManager - [Thread 15] Hash determined (took 12ms)
2014-04-05 19:10:37,136 [16] INFO  Umbraco.Core.PluginManager - [Thread 15] Starting resolution types of umbraco.interfaces.IApplicationStartupHandler
2014-04-05 19:10:37,435 [16] INFO  Umbraco.Core.PluginManager - [Thread 15] Completed resolution of types of umbraco.interfaces.IApplicationStartupHandler, found 34 (took 296ms)
2014-04-05 19:10:37,574 [16] INFO  Umbraco.Core.PluginManager - [Thread 15] Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter
2014-04-05 19:10:37,584 [16] INFO  Umbraco.Core.PluginManager - [Thread 15] Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter, found 0 (took 9ms)
2014-04-05 19:10:37,584 [16] INFO  Umbraco.Core.PluginManager - [Thread 15] Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyValueConverter
2014-04-05 19:10:37,592 [16] INFO  Umbraco.Core.PluginManager - [Thread 15] Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyValueConverter, found 14 (took 8ms)
2014-04-05 19:10:37,622 [16] INFO  Umbraco.Core.PluginManager - [Thread 15] Starting resolution types of Umbraco.Web.Mvc.SurfaceController
2014-04-05 19:10:37,630 [16] INFO  Umbraco.Core.PluginManager - [Thread 15] Completed resolution of types of Umbraco.Web.Mvc.SurfaceController, found 4 (took 7ms)
2014-04-05 19:10:37,630 [16] INFO  Umbraco.Core.PluginManager - [Thread 15] Starting resolution types of Umbraco.Web.WebApi.UmbracoApiController
2014-04-05 19:10:37,637 [16] INFO  Umbraco.Core.PluginManager - [Thread 15] Completed resolution of types of Umbraco.Web.WebApi.UmbracoApiController, found 29 (took 7ms)
2014-04-05 19:10:37,645 [16] INFO  Umbraco.Core.PluginManager - [Thread 15] Starting resolution types of Umbraco.Core.Media.IThumbnailProvider
2014-04-05 19:10:37,654 [16] INFO  Umbraco.Core.PluginManager - [Thread 15] Completed resolution of types of Umbraco.Core.Media.IThumbnailProvider, found 3 (took 9ms)
2014-04-05 19:10:37,654 [16] INFO  Umbraco.Core.PluginManager - [Thread 15] Starting resolution types of Umbraco.Core.Media.IImageUrlProvider
2014-04-05 19:10:37,661 [16] INFO  Umbraco.Core.PluginManager - [Thread 15] Completed resolution of types of Umbraco.Core.Media.IImageUrlProvider, found 1 (took 6ms)
2014-04-05 19:10:38,423 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,423 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,423 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,423 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,423 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,423 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,423 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,423 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,423 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,423 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,423 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,423 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,423 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,423 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,423 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,423 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,423 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,423 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,423 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,423 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,423 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,423 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,423 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,423 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,423 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,423 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,424 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,424 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,424 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,424 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,424 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,424 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,424 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,424 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,424 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,424 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,424 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,424 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,424 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,424 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,424 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,424 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,424 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,424 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,424 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,424 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,424 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,424 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,424 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,424 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,424 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,424 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,643 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,643 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,643 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,643 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,643 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,643 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,643 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,643 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,643 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,643 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,643 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,643 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,648 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,648 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,648 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,648 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,648 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,648 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,648 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,648 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,648 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,648 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,648 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,648 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,648 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,648 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,648 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,648 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,648 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,648 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,648 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,648 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,648 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,648 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,648 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,648 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,648 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,648 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,648 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,648 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,648 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,648 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,648 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,648 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,648 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,648 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,648 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,648 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,648 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,648 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,648 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,648 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,953 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,953 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,953 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,953 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,953 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,953 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,953 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,953 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,953 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,953 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,953 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,953 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,953 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,953 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,953 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,953 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,953 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,953 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,953 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,953 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,953 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,953 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,953 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,953 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,953 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,953 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,953 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,953 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,953 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,953 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,953 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,953 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,954 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,954 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,954 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,954 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,954 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,954 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,954 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,954 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,954 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,954 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,954 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,954 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,954 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,954 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,954 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,954 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,954 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,954 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,954 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:38,954 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:39,550 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 12] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:39,552 [16] WARN  Umbraco.Web.UmbracoModule - [Thread 12] Umbraco is not configured
2014-04-05 19:10:39,977 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:41,350 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:41,351 [16] WARN  Umbraco.Web.UmbracoModule - [Thread 11] Umbraco is not configured
2014-04-05 19:10:41,351 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 12] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:41,351 [16] WARN  Umbraco.Web.UmbracoModule - [Thread 12] Umbraco is not configured
2014-04-05 19:10:41,351 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 14] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:41,351 [16] WARN  Umbraco.Web.UmbracoModule - [Thread 14] Umbraco is not configured
2014-04-05 19:10:41,354 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 10] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:41,354 [16] WARN  Umbraco.Web.UmbracoModule - [Thread 10] Umbraco is not configured
2014-04-05 19:10:41,357 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 12] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:41,357 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 13] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:41,357 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 10] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:10:41,372 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 12] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:11:11,888 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 14] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:11:11,888 [16] WARN  Umbraco.Web.UmbracoModule - [Thread 14] Umbraco is not configured
2014-04-05 19:11:11,892 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 13] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:11:11,930 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 13] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:11:11,930 [16] WARN  Umbraco.Web.UmbracoModule - [Thread 13] Umbraco is not configured
2014-04-05 19:11:11,936 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 14] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:11:11,936 [16] WARN  Umbraco.Web.UmbracoModule - [Thread 14] Umbraco is not configured
2014-04-05 19:11:11,937 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:11:11,937 [16] WARN  Umbraco.Web.UmbracoModule - [Thread 11] Umbraco is not configured
2014-04-05 19:11:11,943 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 13] CurrentVersion different from configStatus: '7.1.0',''
2014-04-05 19:11:11,943 [16] WARN  Umbraco.Web.UmbracoModule - [Thread 13] Umbraco is not configured
2014-04-05 19:11:11,944 [16] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.0',''
